AREA,HOLE,r,theta,Y,X
RIM,R0,9.5,5.829399702,-4.164525894,8.53854344
OUTER,O0,9.5,5.838126348,-4.08985542,8.574560201
RIM,R0,9.5,5.846852994,-4.014873487,8.609923977
OUTER,O0,9.5,5.85557964,-3.939585805,8.644632073
RIM,R0,9.5,5.864306287,-3.863998109,8.678681848
OUTER,O0,9.5,5.873032933,-3.788116155,8.712070707
RIM,R0,9.5,5.881759579,-3.711945721,8.744796108
OUTER,O0,9.5,5.890486225,-3.635492607,8.776855559
RIM,R0,9.5,5.899212872,-3.558762637,8.808246618
OUTER,O0,9.5,5.907939518,-3.481761654,8.838966896
RIM,R0,9.5,5.916666164,-3.404495521,8.869014052
OUTER,O0,9.5,5.925392811,-3.326970122,8.898385798
RIM,R0,9.5,5.934119457,-3.249191362,8.927079897
OUTER,O0,9.5,5.942846103,-3.171165163,8.955094165
RIM,R0,9.5,5.951572749,-3.092897467,8.982426468
OUTER,O0,9.5,5.960299396,-3.014394236,9.009074724
RIM,R0,9.5,5.969026042,-2.935661447,9.035036905
OUTER,O0,9.5,5.977752688,-2.856705095,9.060311032
RIM,R0,9.5,5.986479334,-2.777531195,9.084895182
OUTER,O0,9.5,5.995205981,-2.698145775,9.108787481
RIM,R0,9.5,6.003932627,-2.61855488,9.131986111
OUTER,O0,9.5,6.012659273,-2.538764573,9.154489305
RIM,R0,9.5,6.021385919,-2.458780928,9.17629535
OUTER,O0,9.5,6.030112566,-2.378610039,9.197402584
RIM,R0,9.5,6.038839212,-2.298258008,9.2178094
OUTER,O0,9.5,6.047565858,-2.217730957,9.237514244
RIM,R0,9.5,6.056292504,-2.137035016,9.256515615
OUTER,O0,9.5,6.065019151,-2.056176332,9.274812068
RIM,R0,9.5,6.073745797,-1.975161063,9.292402207
OUTER,O0,9.5,6.082472443,-1.893995377,9.309284694
RIM,R0,9.5,6.091199089,-1.812685456,9.325458243
OUTER,O0,9.5,6.099925736,-1.731237492,9.340921622
RIM,R0,9.5,6.108652382,-1.649657688,9.355673654
OUTER,O0,9.5,6.117379028,-1.567952256,9.369713215
RIM,R0,9.5,6.126105675,-1.486127418,9.383039236
OUTER,O0,9.5,6.134832321,-1.404189406,9.395650702
RIM,R0,9.5,6.143558967,-1.322144459,9.407546653
OUTER,O0,9.5,6.152285613,-1.239998826,9.418726183
RIM,R0,9.5,6.16101226,-1.157758762,9.429188441
OUTER,O0,9.5,6.169738906,-1.075430531,9.438932629
RIM,R0,9.5,6.178465552,-0.993020401,9.447958006
OUTER,O0,9.5,6.187192198,-0.910534649,9.456263884
RIM,R0,9.5,6.195918845,-0.827979556,9.463849632
OUTER,O0,9.5,6.204645491,-0.745361409,9.47071467
RIM,R0,9.5,6.213372137,-0.662686501,9.476858477
OUTER,O0,9.5,6.222098783,-0.579961126,9.482280585
RIM,R0,9.5,6.23082543,-0.497191584,9.48698058
OUTER,O0,9.5,6.239552076,-0.41438418,9.490958105
RIM,R0,9.5,6.248278722,-0.331545219,9.494212857
OUTER,O0,9.5,6.257005368,-0.248681009,9.496744587
RIM,R0,9.5,6.265732015,-0.165797861,9.498553104
OUTER,O0,9.5,6.274458661,-0.082902087,9.499638269
RIM,R0,9.5,6.283185307,-3.48273E-13,9.5
OUTER,O1,7,0,0,7
INNER,I1,7,0.008726646,0.061085748,6.999733461
OUTER,O1,7,0.017453293,0.122166845,6.998933866
INNER,I1,7,0.026179939,0.183238638,6.997601275
OUTER,O1,7,0.034906585,0.244296477,6.995735789
INNER,I1,7,0.043633231,0.305335712,6.993337551
OUTER,O1,7,0.052359878,0.366351694,6.990406743
INNER,I1,7,0.061086524,0.427339777,6.986943589
OUTER,O1,7,0.06981317,0.488295316,6.982948352
INNER,I1,7,0.078539816,0.54921367,6.978421336
OUTER,O1,7,0.087266463,0.610090199,6.973362887
INNER,I1,7,0.095993109,0.670920268,6.967773389
OUTER,O1,7,0.104719755,0.731699243,6.961653268
INNER,I1,7,0.113446401,0.792422496,6.95500299
OUTER,O1,7,0.122173048,0.853085404,6.947823061
INNER,I1,7,0.130899694,0.913683346,6.94011403
OUTER,O1,7,0.13962634,0.974211707,6.931876481
INNER,I1,7,0.148352986,1.034665878,6.923111044
OUTER,O1,7,0.157079633,1.095041255,6.913818384
INNER,I1,7,0.165806279,1.155333241,6.903999211
OUTER,O1,7,0.174532925,1.215537244,6.893654271
INNER,I1,7,0.183259571,1.275648678,6.882784353
OUTER,O1,7,0.191986218,1.335662968,6.871390284
INNER,I1,7,0.200712864,1.395575541,6.859472932
OUTER,O1,7,0.20943951,1.455381836,6.847033205
INNER,I1,7,0.218166156,1.515077298,6.83407205
OUTER,O1,7,0.226892803,1.57465738,6.820590453
INNER,I1,7,0.235619449,1.634117547,6.806589443
OUTER,O1,7,0.244346095,1.693453269,6.792070084
INNER,I1,7,0.253072742,1.752660028,6.777033483
OUTER,O1,7,0.261799388,1.811733316,6.761480784
INNER,I1,7,0.270526034,1.870668633,6.745413172
OUTER,O1,7,0.27925268,1.929461491,6.728831872
INNER,I1,7,0.287979327,1.988107413,6.711738144
OUTER,O1,7,0.296705973,2.046601933,6.694133292
INNER,I1,7,0.305432619,2.104940597,6.676018655
OUTER,O1,7,0.314159265,2.163118961,6.657395614
INNER,I1,7,0.322885912,2.221132595,6.638265586
OUTER,O1,7,0.331612558,2.278977081,6.618630029
INNER,I1,7,0.340339204,2.336648015,6.598490438
OUTER,O1,7,0.34906585,2.394141003,6.577848346
INNER,I1,7,0.357792497,2.451451669,6.556705325
OUTER,O1,7,0.366519143,2.508575647,6.535062985
INNER,I1,7,0.375245789,2.565508587,6.512922976
OUTER,O1,7,0.383972435,2.622246154,6.490286982
INNER,I1,7,0.392699082,2.678784027,6.467156728
OUTER,O1,7,0.401425728,2.735117899,6.443533974
INNER,I1,7,0.410152374,2.791243482,6.419420521
OUTER,O1,7,0.41887902,2.847156502,6.394818203
INNER,I1,7,0.427605667,2.902852699,6.369728896
OUTER,O1,7,0.436332313,2.958327832,6.344154509
INNER,I1,7,0.445058959,3.013577678,6.31809699
OUTER,O1,7,0.453785606,3.068598028,6.291558324
INNER,I1,7,0.462512252,3.123384692,6.264540531
OUTER,O1,7,0.471238898,3.177933498,6.237045669
INNER,I1,7,0.479965544,3.232240293,6.209075832
OUTER,O1,7,0.488692191,3.28630094,6.18063315
INNER,I1,7,0.497418837,3.340111322,6.151719789
OUTER,O1,7,0.506145483,3.393667342,6.12233795
INNER,I1,7,0.514872129,3.446964921,6.092489872
OUTER,O1,7,0.523598776,3.5,6.062177826
INNER,I1,7,0.532325422,3.552768541,6.031404123
OUTER,O1,7,0.541052068,3.605266524,6.000171105
INNER,I1,7,0.549778714,3.657489953,5.96848115
OUTER,O1,7,0.558505361,3.70943485,5.936336673
INNER,I1,7,0.567232007,3.761097258,5.903740121
OUTER,O1,7,0.575958653,3.812473245,5.870693976
INNER,I1,7,0.584685299,3.863558897,5.837200754
OUTER,O1,7,0.593411946,3.914350324,5.803263008
INNER,I1,7,0.602138592,3.964843658,5.76888332
OUTER,O1,7,0.610865238,4.015035054,5.73406431
INNER,I1,7,0.619591884,4.06492069,5.698808628
OUTER,O1,7,0.628318531,4.114496766,5.663118961
INNER,I1,7,0.637045177,4.163759507,5.626998024
OUTER,O1,7,0.645771823,4.212705162,5.59044857
INNER,I1,7,0.654498469,4.261330003,5.553473382
OUTER,O1,7,0.663225116,4.309630327,5.516075275
INNER,I1,7,0.671951762,4.357602456,5.478257098
OUTER,O1,7,0.680678408,4.405242737,5.44002173
INNER,I1,7,0.689405055,4.452547542,5.401372084
OUTER,O1,7,0.698131701,4.499513268,5.362311102
INNER,I1,7,0.706858347,4.546136338,5.322841759
OUTER,O1,7,0.715584993,4.592413203,5.282967062
INNER,I1,7,0.72431164,4.638340338,5.242690046
OUTER,O1,7,0.733038286,4.683914245,5.202013778
INNER,I1,7,0.741764932,4.729131453,5.160941358
OUTER,O1,7,0.750491578,4.77398852,5.119475911
INNER,I1,7,0.759218225,4.81848203,5.077620597
OUTER,O1,7,0.767944871,4.862608593,5.035378602
INNER,I1,7,0.776671517,4.90636485,4.992753144
OUTER,O1,7,0.785398163,4.949747468,4.949747468
INNER,I1,7,0.79412481,4.992753144,4.90636485
OUTER,O1,7,0.802851456,5.035378602,4.862608593
INNER,I1,7,0.811578102,5.077620597,4.81848203
OUTER,O1,7,0.820304748,5.119475911,4.77398852
INNER,I1,7,0.829031395,5.160941358,4.729131453
OUTER,O1,7,0.837758041,5.202013778,4.683914245
INNER,I1,7,0.846484687,5.242690046,4.638340338
OUTER,O1,7,0.855211333,5.282967062,4.592413203
INNER,I1,7,0.86393798,5.322841759,4.546136338
OUTER,O1,7,0.872664626,5.362311102,4.499513268
INNER,I1,7,0.881391272,5.401372084,4.452547542
OUTER,O1,7,0.890117919,5.44002173,4.405242737
INNER,I1,7,0.898844565,5.478257098,4.357602456
OUTER,O1,7,0.907571211,5.516075275,4.309630327
INNER,I1,7,0.916297857,5.553473382,4.261330003
OUTER,O1,7,0.925024504,5.59044857,4.212705162
INNER,I1,7,0.93375115,5.626998024,4.163759507
OUTER,O1,7,0.942477796,5.663118961,4.114496766
INNER,I1,7,0.951204442,5.698808628,4.06492069
OUTER,O1,7,0.959931089,5.73406431,4.015035054
INNER,I1,7,0.968657735,5.76888332,3.964843658
OUTER,O1,7,0.977384381,5.803263008,3.914350324
INNER,I1,7,0.986111027,5.837200754,3.863558897
OUTER,O1,7,0.994837674,5.870693976,3.812473245
INNER,I1,7,1.00356432,5.903740121,3.761097258
OUTER,O1,7,1.012290966,5.936336673,3.70943485
INNER,I1,7,1.021017612,5.96848115,3.657489953
OUTER,O1,7,1.029744259,6.000171105,3.605266524
INNER,I1,7,1.038470905,6.031404123,3.552768541
OUTER,O1,7,1.047197551,6.062177826,3.5
INNER,I1,7,1.055924197,6.092489872,3.446964921
OUTER,O1,7,1.064650844,6.12233795,3.393667342
INNER,I1,7,1.07337749,6.151719789,3.340111322
OUTER,O1,7,1.082104136,6.18063315,3.28630094
INNER,I1,7,1.090830782,6.209075832,3.232240293
OUTER,O1,7,1.099557429,6.237045669,3.177933498
INNER,I1,7,1.108284075,6.264540531,3.123384692
OUTER,O1,7,1.117010721,6.291558324,3.068598028
INNER,I1,7,1.125737368,6.31809699,3.013577678
OUTER,O1,7,1.134464014,6.344154509,2.958327832
INNER,I1,7,1.14319066,6.369728896,2.902852699
OUTER,O1,7,1.151917306,6.394818203,2.847156502
INNER,I1,7,1.160643953,6.419420521,2.791243482
OUTER,O1,7,1.169370599,6.443533974,2.735117899
INNER,I1,7,1.178097245,6.467156728,2.678784027
OUTER,O1,7,1.186823891,6.490286982,2.622246154
INNER,I1,7,1.195550538,6.512922976,2.565508587
OUTER,O1,7,1.204277184,6.535062985,2.508575647
INNER,I1,7,1.21300383,6.556705325,2.451451669
OUTER,O1,7,1.221730476,6.577848346,2.394141003
INNER,I1,7,1.230457123,6.598490438,2.336648015
OUTER,O1,7,1.239183769,6.618630029,2.278977081
INNER,I1,7,1.247910415,6.638265586,2.221132595
OUTER,O1,7,1.256637061,6.657395614,2.163118961
INNER,I1,7,1.265363708,6.676018655,2.104940597
OUTER,O1,7,1.274090354,6.694133292,2.046601933
INNER,I1,7,1.282817,6.711738144,1.988107413
OUTER,O1,7,1.291543646,6.728831872,1.929461491
INNER,I1,7,1.300270293,6.745413172,1.870668633
OUTER,O1,7,1.308996939,6.761480784,1.811733316
INNER,I1,7,1.317723585,6.777033483,1.752660028
OUTER,O1,7,1.326450232,6.792070084,1.693453269
INNER,I1,7,1.335176878,6.806589443,1.634117547
OUTER,O1,7,1.343903524,6.820590453,1.57465738
INNER,I1,7,1.35263017,6.83407205,1.515077298
OUTER,O1,7,1.361356817,6.847033205,1.455381836
INNER,I1,7,1.370083463,6.859472932,1.395575541
OUTER,O1,7,1.378810109,6.871390284,1.335662968
INNER,I1,7,1.387536755,6.882784353,1.275648678
OUTER,O1,7,1.396263402,6.893654271,1.215537244
INNER,I1,7,1.404990048,6.903999211,1.155333241
OUTER,O1,7,1.413716694,6.913818384,1.095041255
INNER,I1,7,1.42244334,6.923111044,1.034665878
OUTER,O1,7,1.431169987,6.931876481,0.974211707
INNER,I1,7,1.439896633,6.94011403,0.913683346
OUTER,O1,7,1.448623279,6.947823061,0.853085404
INNER,I1,7,1.457349925,6.95500299,0.792422496
OUTER,O1,7,1.466076572,6.961653268,0.731699243
INNER,I1,7,1.474803218,6.967773389,0.670920268
OUTER,O1,7,1.483529864,6.973362887,0.610090199
INNER,I1,7,1.49225651,6.978421336,0.54921367
OUTER,O1,7,1.500983157,6.982948352,0.488295316
INNER,I1,7,1.509709803,6.986943589,0.427339777
OUTER,O1,7,1.518436449,6.990406743,0.366351694
INNER,I1,7,1.527163095,6.993337551,0.305335712
OUTER,O1,7,1.535889742,6.995735789,0.244296477
INNER,I1,7,1.544616388,6.997601275,0.183238638
OUTER,O1,7,1.553343034,6.998933866,0.122166845
INNER,I1,7,1.562069681,6.999733461,0.061085748
OUTER,O1,7,1.570796327,7,4.28802E-16
INNER,I1,7,1.579522973,6.999733461,-0.061085748
OUTER,O1,7,1.588249619,6.998933866,-0.122166845
INNER,I1,7,1.596976266,6.997601275,-0.183238638
OUTER,O1,7,1.605702912,6.995735789,-0.244296477
INNER,I1,7,1.614429558,6.993337551,-0.305335712
OUTER,O1,7,1.623156204,6.990406743,-0.366351694
INNER,I1,7,1.631882851,6.986943589,-0.427339777
OUTER,O1,7,1.640609497,6.982948352,-0.488295316
INNER,I1,7,1.649336143,6.978421336,-0.54921367
OUTER,O1,7,1.658062789,6.973362887,-0.610090199
INNER,I1,7,1.666789436,6.967773389,-0.670920268
OUTER,O1,7,1.675516082,6.961653268,-0.731699243
INNER,I1,7,1.684242728,6.95500299,-0.792422496
OUTER,O1,7,1.692969374,6.947823061,-0.853085404
INNER,I1,7,1.701696021,6.94011403,-0.913683346
OUTER,O1,7,1.710422667,6.931876481,-0.974211707
INNER,I1,7,1.719149313,6.923111044,-1.034665878
OUTER,O1,7,1.727875959,6.913818384,-1.095041255
INNER,I1,7,1.736602606,6.903999211,-1.155333241
OUTER,O1,7,1.745329252,6.893654271,-1.215537244
INNER,I1,7,1.754055898,6.882784353,-1.275648678
OUTER,O1,7,1.762782545,6.871390284,-1.335662968
INNER,I1,7,1.771509191,6.859472932,-1.395575541
OUTER,O1,7,1.780235837,6.847033205,-1.455381836
INNER,I1,7,1.788962483,6.83407205,-1.515077298
OUTER,O1,7,1.79768913,6.820590453,-1.57465738
INNER,I1,7,1.806415776,6.806589443,-1.634117547
OUTER,O1,7,1.815142422,6.792070084,-1.693453269
INNER,I1,7,1.823869068,6.777033483,-1.752660028
OUTER,O1,7,1.832595715,6.761480784,-1.811733316
INNER,I1,7,1.841322361,6.745413172,-1.870668633
OUTER,O1,7,1.850049007,6.728831872,-1.929461491
INNER,I1,7,1.858775653,6.711738144,-1.988107413
OUTER,O1,7,1.8675023,6.694133292,-2.046601933
INNER,I1,7,1.876228946,6.676018655,-2.104940597
OUTER,O1,7,1.884955592,6.657395614,-2.163118961
INNER,I1,7,1.893682238,6.638265586,-2.221132595
OUTER,O1,7,1.902408885,6.618630029,-2.278977081
INNER,I1,7,1.911135531,6.598490438,-2.336648015
OUTER,O1,7,1.919862177,6.577848346,-2.394141003
INNER,I1,7,1.928588823,6.556705325,-2.451451669
OUTER,O1,7,1.93731547,6.535062985,-2.508575647
INNER,I1,7,1.946042116,6.512922976,-2.565508587
OUTER,O1,7,1.954768762,6.490286982,-2.622246154
INNER,I1,7,1.963495408,6.467156728,-2.678784027
OUTER,O1,7,1.972222055,6.443533974,-2.735117899
INNER,I1,7,1.980948701,6.419420521,-2.791243482
OUTER,O1,7,1.989675347,6.394818203,-2.847156502
INNER,I1,7,1.998401994,6.369728896,-2.902852699
OUTER,O1,7,2.00712864,6.344154509,-2.958327832
INNER,I1,7,2.015855286,6.31809699,-3.013577678
OUTER,O1,7,2.024581932,6.291558324,-3.068598028
INNER,I1,7,2.033308579,6.264540531,-3.123384692
OUTER,O1,7,2.042035225,6.237045669,-3.177933498
INNER,I1,7,2.050761871,6.209075832,-3.232240293
OUTER,O1,7,2.059488517,6.18063315,-3.28630094
INNER,I1,7,2.068215164,6.151719789,-3.340111322
OUTER,O1,7,2.07694181,6.12233795,-3.393667342
INNER,I1,7,2.085668456,6.092489872,-3.446964921
OUTER,O1,7,2.094395102,6.062177826,-3.5
INNER,I1,7,2.103121749,6.031404123,-3.552768541
OUTER,O1,7,2.111848395,6.000171105,-3.605266524
INNER,I1,7,2.120575041,5.96848115,-3.657489953
OUTER,O1,7,2.129301687,5.936336673,-3.70943485
INNER,I1,7,2.138028334,5.903740121,-3.761097258
OUTER,O1,7,2.14675498,5.870693976,-3.812473245
INNER,I1,7,2.155481626,5.837200754,-3.863558897
OUTER,O1,7,2.164208272,5.803263008,-3.914350324
INNER,I1,7,2.172934919,5.76888332,-3.964843658
OUTER,O1,7,2.181661565,5.73406431,-4.015035054
INNER,I1,7,2.190388211,5.698808628,-4.06492069
OUTER,O1,7,2.199114858,5.663118961,-4.114496766
INNER,I1,7,2.207841504,5.626998024,-4.163759507
OUTER,O1,7,2.21656815,5.59044857,-4.212705162
INNER,I1,7,2.225294796,5.553473382,-4.261330003
OUTER,O1,7,2.234021443,5.516075275,-4.309630327
INNER,I1,7,2.242748089,5.478257098,-4.357602456
OUTER,O1,7,2.251474735,5.44002173,-4.405242737
INNER,I1,7,2.260201381,5.401372084,-4.452547542
OUTER,O1,7,2.268928028,5.362311102,-4.499513268
INNER,I1,7,2.277654674,5.322841759,-4.546136338
OUTER,O1,7,2.28638132,5.282967062,-4.592413203
INNER,I1,7,2.295107966,5.242690046,-4.638340338
OUTER,O1,7,2.303834613,5.202013778,-4.683914245
INNER,I1,7,2.312561259,5.160941358,-4.729131453
OUTER,O1,7,2.321287905,5.119475911,-4.77398852
INNER,I1,7,2.330014551,5.077620597,-4.81848203
OUTER,O1,7,2.338741198,5.035378602,-4.862608593
INNER,I1,7,2.347467844,4.992753144,-4.90636485
OUTER,O1,7,2.35619449,4.949747468,-4.949747468
INNER,I1,7,2.364921136,4.90636485,-4.992753144
OUTER,O1,7,2.373647783,4.862608593,-5.035378602
INNER,I1,7,2.382374429,4.81848203,-5.077620597
OUTER,O1,7,2.391101075,4.77398852,-5.119475911
INNER,I1,7,2.399827721,4.729131453,-5.160941358
OUTER,O1,7,2.408554368,4.683914245,-5.202013778
INNER,I1,7,2.417281014,4.638340338,-5.242690046
OUTER,O1,7,2.42600766,4.592413203,-5.282967062
INNER,I1,7,2.434734307,4.546136338,-5.322841759
OUTER,O1,7,2.443460953,4.499513268,-5.362311102
INNER,I1,7,2.452187599,4.452547542,-5.401372084
OUTER,O1,7,2.460914245,4.405242737,-5.44002173
INNER,I1,7,2.469640892,4.357602456,-5.478257098
OUTER,O1,7,2.478367538,4.309630327,-5.516075275
INNER,I1,7,2.487094184,4.261330003,-5.553473382
OUTER,O1,7,2.49582083,4.212705162,-5.59044857
INNER,I1,7,2.504547477,4.163759507,-5.626998024
OUTER,O1,7,2.513274123,4.114496766,-5.663118961
INNER,I1,7,2.522000769,4.06492069,-5.698808628
OUTER,O1,7,2.530727415,4.015035054,-5.73406431
INNER,I1,7,2.539454062,3.964843658,-5.76888332
OUTER,O1,7,2.548180708,3.914350324,-5.803263008
INNER,I1,7,2.556907354,3.863558897,-5.837200754
OUTER,O1,7,2.565634,3.812473245,-5.870693976
INNER,I1,7,2.574360647,3.761097258,-5.903740121
OUTER,O1,7,2.583087293,3.70943485,-5.936336673
INNER,I1,7,2.591813939,3.657489953,-5.96848115
OUTER,O1,7,2.600540585,3.605266524,-6.000171105
INNER,I1,7,2.609267232,3.552768541,-6.031404123
OUTER,O1,7,2.617993878,3.5,-6.062177826
INNER,I1,7,2.626720524,3.446964921,-6.092489872
OUTER,O1,7,2.635447171,3.393667342,-6.12233795
INNER,I1,7,2.644173817,3.340111322,-6.151719789
OUTER,O1,7,2.652900463,3.28630094,-6.18063315
INNER,I1,7,2.661627109,3.232240293,-6.209075832
OUTER,O1,7,2.670353756,3.177933498,-6.237045669
INNER,I1,7,2.679080402,3.123384692,-6.264540531
OUTER,O1,7,2.687807048,3.068598028,-6.291558324
INNER,I1,7,2.696533694,3.013577678,-6.31809699
OUTER,O1,7,2.705260341,2.958327832,-6.344154509
INNER,I1,7,2.713986987,2.902852699,-6.369728896
OUTER,O1,7,2.722713633,2.847156502,-6.394818203
INNER,I1,7,2.731440279,2.791243482,-6.419420521
OUTER,O1,7,2.740166926,2.735117899,-6.443533974
INNER,I1,7,2.748893572,2.678784027,-6.467156728
OUTER,O1,7,2.757620218,2.622246154,-6.490286982
INNER,I1,7,2.766346864,2.565508587,-6.512922976
OUTER,O1,7,2.775073511,2.508575647,-6.535062985
INNER,I1,7,2.783800157,2.451451669,-6.556705325
OUTER,O1,7,2.792526803,2.394141003,-6.577848346
INNER,I1,7,2.801253449,2.336648015,-6.598490438
OUTER,O1,7,2.809980096,2.278977081,-6.618630029
INNER,I1,7,2.818706742,2.221132595,-6.638265586
OUTER,O1,7,2.827433388,2.163118961,-6.657395614
INNER,I1,7,2.836160034,2.104940597,-6.676018655
OUTER,O1,7,2.844886681,2.046601933,-6.694133292
INNER,I1,7,2.853613327,1.988107413,-6.711738144
OUTER,O1,7,2.862339973,1.929461491,-6.728831872
INNER,I1,7,2.87106662,1.870668633,-6.745413172
OUTER,O1,7,2.879793266,1.811733316,-6.761480784
INNER,I1,7,2.888519912,1.752660028,-6.777033483
OUTER,O1,7,2.897246558,1.693453269,-6.792070084
INNER,I1,7,2.905973205,1.634117547,-6.806589443
OUTER,O1,7,2.914699851,1.57465738,-6.820590453
INNER,I1,7,2.923426497,1.515077298,-6.83407205
OUTER,O1,7,2.932153143,1.455381836,-6.847033205
INNER,I1,7,2.94087979,1.395575541,-6.859472932
OUTER,O1,7,2.949606436,1.335662968,-6.871390284
INNER,I1,7,2.958333082,1.275648678,-6.882784353
OUTER,O1,7,2.967059728,1.215537244,-6.893654271
INNER,I1,7,2.975786375,1.155333241,-6.903999211
OUTER,O1,7,2.984513021,1.095041255,-6.913818384
INNER,I1,7,2.993239667,1.034665878,-6.923111044
OUTER,O1,7,3.001966313,0.974211707,-6.931876481
INNER,I1,7,3.01069296,0.913683346,-6.94011403
OUTER,O1,7,3.019419606,0.853085404,-6.947823061
INNER,I1,7,3.028146252,0.792422496,-6.95500299
OUTER,O1,7,3.036872898,0.731699243,-6.961653268
INNER,I1,7,3.045599545,0.670920268,-6.967773389
OUTER,O1,7,3.054326191,0.610090199,-6.973362887
INNER,I1,7,3.063052837,0.54921367,-6.978421336
OUTER,O1,7,3.071779484,0.488295316,-6.982948352
INNER,I1,7,3.08050613,0.427339777,-6.986943589
OUTER,O1,7,3.089232776,0.366351694,-6.990406743
INNER,I1,7,3.097959422,0.305335712,-6.993337551
OUTER,O1,7,3.106686069,0.244296477,-6.995735789
INNER,I1,7,3.115412715,0.183238638,-6.997601275
OUTER,O1,7,3.124139361,0.122166845,-6.998933866
INNER,I1,7,3.132866007,0.061085748,-6.999733461
OUTER,O1,7,3.141592654,2.2618E-14,-7
INNER,I1,7,3.1503193,-0.061085748,-6.999733461
OUTER,O1,7,3.159045946,-0.122166845,-6.998933866
INNER,I1,7,3.167772592,-0.183238638,-6.997601275
OUTER,O1,7,3.176499239,-0.244296477,-6.995735789
INNER,I1,7,3.185225885,-0.305335712,-6.993337551
OUTER,O1,7,3.193952531,-0.366351694,-6.990406743
INNER,I1,7,3.202679177,-0.427339777,-6.986943589
OUTER,O1,7,3.211405824,-0.488295316,-6.982948352
INNER,I1,7,3.22013247,-0.54921367,-6.978421336
OUTER,O1,7,3.228859116,-0.610090199,-6.973362887
INNER,I1,7,3.237585762,-0.670920268,-6.967773389
OUTER,O1,7,3.246312409,-0.731699243,-6.961653268
INNER,I1,7,3.255039055,-0.792422496,-6.95500299
OUTER,O1,7,3.263765701,-0.853085404,-6.947823061
INNER,I1,7,3.272492347,-0.913683346,-6.94011403
OUTER,O1,7,3.281218994,-0.974211707,-6.931876481
INNER,I1,7,3.28994564,-1.034665878,-6.923111044
OUTER,O1,7,3.298672286,-1.095041255,-6.913818384
INNER,I1,7,3.307398933,-1.155333241,-6.903999211
OUTER,O1,7,3.316125579,-1.215537244,-6.893654271
INNER,I1,7,3.324852225,-1.275648678,-6.882784353
OUTER,O1,7,3.333578871,-1.335662968,-6.871390284
INNER,I1,7,3.342305518,-1.395575541,-6.859472932
OUTER,O1,7,3.351032164,-1.455381836,-6.847033205
INNER,I1,7,3.35975881,-1.515077298,-6.83407205
OUTER,O1,7,3.368485456,-1.57465738,-6.820590453
INNER,I1,7,3.377212103,-1.634117547,-6.806589443
OUTER,O1,7,3.385938749,-1.693453269,-6.792070084
INNER,I1,7,3.394665395,-1.752660028,-6.777033483
OUTER,O1,7,3.403392041,-1.811733316,-6.761480784
INNER,I1,7,3.412118688,-1.870668633,-6.745413172
OUTER,O1,7,3.420845334,-1.929461491,-6.728831872
INNER,I1,7,3.42957198,-1.988107413,-6.711738144
OUTER,O1,7,3.438298626,-2.046601933,-6.694133292
INNER,I1,7,3.447025273,-2.104940597,-6.676018655
OUTER,O1,7,3.455751919,-2.163118961,-6.657395614
INNER,I1,7,3.464478565,-2.221132595,-6.638265586
OUTER,O1,7,3.473205211,-2.278977081,-6.618630029
INNER,I1,7,3.481931858,-2.336648015,-6.598490438
OUTER,O1,7,3.490658504,-2.394141003,-6.577848346
INNER,I1,7,3.49938515,-2.451451669,-6.556705325
OUTER,O1,7,3.508111797,-2.508575647,-6.535062985
INNER,I1,7,3.516838443,-2.565508587,-6.512922976
OUTER,O1,7,3.525565089,-2.622246154,-6.490286982
INNER,I1,7,3.534291735,-2.678784027,-6.467156728
OUTER,O1,7,3.543018382,-2.735117899,-6.443533974
INNER,I1,7,3.551745028,-2.791243482,-6.419420521
OUTER,O1,7,3.560471674,-2.847156502,-6.394818203
INNER,I1,7,3.56919832,-2.902852699,-6.369728896
OUTER,O1,7,3.577924967,-2.958327832,-6.344154509
INNER,I1,7,3.586651613,-3.013577678,-6.31809699
OUTER,O1,7,3.595378259,-3.068598028,-6.291558324
INNER,I1,7,3.604104905,-3.123384692,-6.264540531
OUTER,O1,7,3.612831552,-3.177933498,-6.237045669
INNER,I1,7,3.621558198,-3.232240293,-6.209075832
OUTER,O1,7,3.630284844,-3.28630094,-6.18063315
INNER,I1,7,3.63901149,-3.340111322,-6.151719789
OUTER,O1,7,3.647738137,-3.393667342,-6.12233795
INNER,I1,7,3.656464783,-3.446964921,-6.092489872
OUTER,O1,7,3.665191429,-3.5,-6.062177826
INNER,I1,7,3.673918075,-3.552768541,-6.031404123
OUTER,O1,7,3.682644722,-3.605266524,-6.000171105
INNER,I1,7,3.691371368,-3.657489953,-5.96848115
OUTER,O1,7,3.700098014,-3.70943485,-5.936336673
INNER,I1,7,3.70882466,-3.761097258,-5.903740121
OUTER,O1,7,3.717551307,-3.812473245,-5.870693976
INNER,I1,7,3.726277953,-3.863558897,-5.837200754
OUTER,O1,7,3.735004599,-3.914350324,-5.803263008
INNER,I1,7,3.743731246,-3.964843658,-5.76888332
OUTER,O1,7,3.752457892,-4.015035054,-5.73406431
INNER,I1,7,3.761184538,-4.06492069,-5.698808628
OUTER,O1,7,3.769911184,-4.114496766,-5.663118961
INNER,I1,7,3.778637831,-4.163759507,-5.626998024
OUTER,O1,7,3.787364477,-4.212705162,-5.59044857
INNER,I1,7,3.796091123,-4.261330003,-5.553473382
OUTER,O1,7,3.804817769,-4.309630327,-5.516075275
INNER,I1,7,3.813544416,-4.357602456,-5.478257098
